"site_code","siteid","assetnum","asset_group","asset_desc","machine_loading","part_num","oper_num","asset_net_avail_time","ideal_cycle_time","fw","fy","fiscal_wk_begin","fiscal_wk_end","qty_claimed","qty_noncf","down_time_min"
WIL,WINC,W5222,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4021 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",12,"2,016",2016-03-21 00:00:00,2016-03-27 00:00:00,0.97,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",37,"2,016",2016-09-12 00:00:00,2016-09-18 00:00:00,1.2,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",1,"2,016",2016-01-04 00:00:00,2016-01-10 00:00:00,0.98,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",15,"2,016",2016-04-11 00:00:00,2016-04-17 00:00:00,2.1,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",32,"2,016",2016-08-08 00:00:00,2016-08-14 00:00:00,2.27,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","7,560","9,000",3,"2,016",2016-01-18 00:00:00,2016-01-24 00:00:00,0.04,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",11,"2,016",2016-03-14 00:00:00,2016-03-20 00:00:00,0.99,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","7,560","9,000",36,"2,016",2016-09-05 00:00:00,2016-09-11 00:00:00,1.94,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",41,"2,016",2016-10-10 00:00:00,2016-10-16 00:00:00,1.86,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",40,"2,016",2016-10-03 00:00:00,2016-10-09 00:00:00,1.65,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",35,"2,016",2016-08-29 00:00:00,2016-09-04 00:00:00,2.17,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",25,"2,016",2016-06-20 00:00:00,2016-06-26 00:00:00,1.05,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",42,"2,016",2016-10-17 00:00:00,2016-10-23 00:00:00,1.58,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",21,"2,016",2016-05-23 00:00:00,2016-05-29 00:00:00,1,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",29,"2,016",2016-07-18 00:00:00,2016-07-24 00:00:00,0.73,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",4,"2,016",2016-01-25 00:00:00,2016-01-31 00:00:00,1.32,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",17,"2,016",2016-04-25 00:00:00,2016-05-01 00:00:00,0.38,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",19,"2,016",2016-05-09 00:00:00,2016-05-15 00:00:00,1,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",30,"2,016",2016-07-25 00:00:00,2016-07-31 00:00:00,2.03,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",43,"2,016",2016-10-24 00:00:00,2016-10-30 00:00:00,1.73,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403",0,"9,000",27,"2,016",2016-07-04 00:00:00,2016-07-10 00:00:00,0.38,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",9,"2,016",2016-02-29 00:00:00,2016-03-06 00:00:00,2.01,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",31,"2,016",2016-08-01 00:00:00,2016-08-07 00:00:00,2.17,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",44,"2,016",2016-10-31 00:00:00,2016-11-06 00:00:00,0.3,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",10,"2,016",2016-03-07 00:00:00,2016-03-13 00:00:00,1.68,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",34,"2,016",2016-08-22 00:00:00,2016-08-28 00:00:00,2.07,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",5,"2,016",2016-02-01 00:00:00,2016-02-07 00:00:00,1.41,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",6,"2,016",2016-02-08 00:00:00,2016-02-14 00:00:00,2.26,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",7,"2,016",2016-02-15 00:00:00,2016-02-21 00:00:00,1.66,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",28,"2,016",2016-07-11 00:00:00,2016-07-17 00:00:00,1.16,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",16,"2,016",2016-04-18 00:00:00,2016-04-24 00:00:00,0.98,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",8,"2,016",2016-02-22 00:00:00,2016-02-28 00:00:00,1.33,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",38,"2,016",2016-09-19 00:00:00,2016-09-25 00:00:00,0.66,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",26,"2,016",2016-06-27 00:00:00,2016-07-03 00:00:00,0.56,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",24,"2,016",2016-06-13 00:00:00,2016-06-19 00:00:00,0.39,0,0
WIL,WINC,W5224,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4097 ;CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",39,"2,016",2016-09-26 00:00:00,2016-10-02 00:00:00,0.88,0,0
GNV,GNSC,GN171702,Group_6,BLOHM GRINDER,1,"2403M91P05","25",,4.6,51,"2,016",2016-12-19 00:00:00,2016-12-25 00:00:00,"1,533",1,14
GNV,GNSC,GN171702,Group_6,BLOHM GRINDER,1,"2403M91P05","25",,4.6,42,"2,016",2016-10-17 00:00:00,2016-10-23 00:00:00,220,0,0
GNV,GNSC,GN171702,Group_6,BLOHM GRINDER,1,"2403M91P05","25",,4.6,43,"2,016",2016-10-24 00:00:00,2016-10-30 00:00:00,"2,600",1,0
GNV,GNSC,GN171702,Group_6,BLOHM GRINDER,1,"2403M91P05","25",,4.6,50,"2,016",2016-12-12 00:00:00,2016-12-18 00:00:00,"2,570",34,333
GNV,GNSC,GN171702,Group_6,BLOHM GRINDER,1,"2403M91P05","25",,4.6,47,"2,016",2016-11-21 00:00:00,2016-11-27 00:00:00,"1,377",0,0
GNV,GNSC,GN171702,Group_6,BLOHM GRINDER,1,"2403M91P05","25",,4.6,48,"2,016",2016-11-28 00:00:00,2016-12-04 00:00:00,"3,000",28,319
GNV,GNSC,GN171702,Group_6,BLOHM GRINDER,1,"2403M91P05","25",,4.6,46,"2,016",2016-11-14 00:00:00,2016-11-20 00:00:00,"3,046",1,0
GNV,GNSC,GN171702,Group_6,BLOHM GRINDER,1,"2403M91P05","25",,4.6,44,"2,016",2016-10-31 00:00:00,2016-11-06 00:00:00,"2,342",0,0
GNV,GNSC,GN171702,Group_6,BLOHM GRINDER,1,"2403M91P05","25",,4.6,49,"2,016",2016-12-05 00:00:00,2016-12-11 00:00:00,"2,940",58,0
GNV,GNSC,GN171702,Group_6,BLOHM GRINDER,1,"2403M91P05","25",,4.6,52,"2,016",2016-12-26 00:00:00,2017-01-01 00:00:00,"1,405",17,84
GNV,GNSC,GN171702,Group_6,BLOHM GRINDER,1,"2403M91P05","25",,4.6,45,"2,016",2016-11-07 00:00:00,2016-11-13 00:00:00,"2,620",7,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",20,"2,016",2016-05-16 00:00:00,2016-05-22 00:00:00,1,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",40,"2,016",2016-10-03 00:00:00,2016-10-09 00:00:00,1.65,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",29,"2,016",2016-07-18 00:00:00,2016-07-24 00:00:00,0.73,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",41,"2,016",2016-10-10 00:00:00,2016-10-16 00:00:00,1.86,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","7,560","9,000",36,"2,016",2016-09-05 00:00:00,2016-09-11 00:00:00,1.94,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","7,560","9,000",22,"2,016",2016-05-30 00:00:00,2016-06-05 00:00:00,1,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","7,560","9,000",3,"2,016",2016-01-18 00:00:00,2016-01-24 00:00:00,0.04,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",12,"2,016",2016-03-21 00:00:00,2016-03-27 00:00:00,0.97,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",10,"2,016",2016-03-07 00:00:00,2016-03-13 00:00:00,1.68,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",9,"2,016",2016-02-29 00:00:00,2016-03-06 00:00:00,2.01,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",28,"2,016",2016-07-11 00:00:00,2016-07-17 00:00:00,1.16,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",23,"2,016",2016-06-06 00:00:00,2016-06-12 00:00:00,1.05,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",5,"2,016",2016-02-01 00:00:00,2016-02-07 00:00:00,1.41,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",16,"2,016",2016-04-18 00:00:00,2016-04-24 00:00:00,0.98,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",14,"2,016",2016-04-04 00:00:00,2016-04-10 00:00:00,1.18,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",34,"2,016",2016-08-22 00:00:00,2016-08-28 00:00:00,2.07,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",38,"2,016",2016-09-19 00:00:00,2016-09-25 00:00:00,0.66,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",32,"2,016",2016-08-08 00:00:00,2016-08-14 00:00:00,2.27,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",26,"2,016",2016-06-27 00:00:00,2016-07-03 00:00:00,0.56,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",35,"2,016",2016-08-29 00:00:00,2016-09-04 00:00:00,2.17,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",4,"2,016",2016-01-25 00:00:00,2016-01-31 00:00:00,1.32,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",30,"2,016",2016-07-25 00:00:00,2016-07-31 00:00:00,2.03,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",43,"2,016",2016-10-24 00:00:00,2016-10-30 00:00:00,1.73,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",19,"2,016",2016-05-09 00:00:00,2016-05-15 00:00:00,1,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",44,"2,016",2016-10-31 00:00:00,2016-11-06 00:00:00,0.3,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",15,"2,016",2016-04-11 00:00:00,2016-04-17 00:00:00,2.1,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",42,"2,016",2016-10-17 00:00:00,2016-10-23 00:00:00,1.58,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",1,"2,016",2016-01-04 00:00:00,2016-01-10 00:00:00,0.98,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",25,"2,016",2016-06-20 00:00:00,2016-06-26 00:00:00,1.05,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",39,"2,016",2016-09-26 00:00:00,2016-10-02 00:00:00,0.88,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",33,"2,016",2016-08-15 00:00:00,2016-08-21 00:00:00,1.22,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",24,"2,016",2016-06-13 00:00:00,2016-06-19 00:00:00,0.39,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",17,"2,016",2016-04-25 00:00:00,2016-05-01 00:00:00,0.38,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",6,"2,016",2016-02-08 00:00:00,2016-02-14 00:00:00,2.26,0,0
WIL,WINC,W5220,Group_1,"LIECHTI  5 AXIS ; MODEL G-MILL 850
S/N : 4017 ; CONTROL ; SIEMENS SINUMERIK",0.33,"2445M81P01","403","8,820","9,000",31,"2,016",2016-08-01 00:00:00,2016-08-07 00:00:00,2.17,0,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,3,"2,016",2016-01-18 00:00:00,2016-01-24 00:00:00,"1,772",7,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,2,"2,016",2016-01-11 00:00:00,2016-01-17 00:00:00,"1,272",4,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,36,"2,016",2016-09-05 00:00:00,2016-09-11 00:00:00,"1,376",0,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,24,"2,016",2016-06-13 00:00:00,2016-06-19 00:00:00,"1,425",7,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,9,"2,016",2016-02-29 00:00:00,2016-03-06 00:00:00,"1,965",0,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,52,"2,016",2016-12-26 00:00:00,2017-01-01 00:00:00,359,1,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,6,"2,016",2016-02-08 00:00:00,2016-02-14 00:00:00,"2,277",3,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,30,"2,016",2016-07-25 00:00:00,2016-07-31 00:00:00,"1,057",3,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,39,"2,016",2016-09-26 00:00:00,2016-10-02 00:00:00,"1,752",3,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,46,"2,016",2016-11-14 00:00:00,2016-11-20 00:00:00,"2,081",5,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,40,"2,016",2016-10-03 00:00:00,2016-10-09 00:00:00,"1,755",1,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,11,"2,016",2016-03-14 00:00:00,2016-03-20 00:00:00,"1,750",2,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,17,"2,016",2016-04-25 00:00:00,2016-05-01 00:00:00,"1,802",0,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,51,"2,016",2016-12-19 00:00:00,2016-12-25 00:00:00,675,2,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,41,"2,016",2016-10-10 00:00:00,2016-10-16 00:00:00,"2,563",24,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,8,"2,016",2016-02-22 00:00:00,2016-02-28 00:00:00,"1,895",3,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,43,"2,016",2016-10-24 00:00:00,2016-10-30 00:00:00,"2,434",8,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,50,"2,016",2016-12-12 00:00:00,2016-12-18 00:00:00,"1,273",4,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,49,"2,016",2016-12-05 00:00:00,2016-12-11 00:00:00,"1,395",2,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,7,"2,016",2016-02-15 00:00:00,2016-02-21 00:00:00,"1,793",1,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,29,"2,016",2016-07-18 00:00:00,2016-07-24 00:00:00,"1,690",1,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,18,"2,016",2016-05-02 00:00:00,2016-05-08 00:00:00,"2,339",2,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,5,"2,016",2016-02-01 00:00:00,2016-02-07 00:00:00,"2,505",4,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,26,"2,016",2016-06-27 00:00:00,2016-07-03 00:00:00,"1,811",21,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,38,"2,016",2016-09-19 00:00:00,2016-09-25 00:00:00,"1,790",0,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,47,"2,016",2016-11-21 00:00:00,2016-11-27 00:00:00,999,3,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,15,"2,016",2016-04-11 00:00:00,2016-04-17 00:00:00,"1,952",2,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,35,"2,016",2016-08-29 00:00:00,2016-09-04 00:00:00,"2,006",0,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,37,"2,016",2016-09-12 00:00:00,2016-09-18 00:00:00,"1,595",0,0
GNV,GNSC,GN171017,Group_3,WASTE WATER  SUMP ( waterflow sink GN172301),1,"2100M96P05","150",,5,14,"2,016",2016-04-04 00:00:00,2016-04-10 00:00:00,"2,299",1,0
